query_id,query_text,query_norm,resolved_route,resolution_method,resolution_confidence,resolution_note,suggested_route,suggested_confidence,row_count,observed_routes,observed_valid_routes,observed_pipeline_routes,canonical_intent,persona_hint,observed_intents,observed_personas,source_files,source_rows
9078d0ad69d27e90,Northwestern,northwestern,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,10,llm_needed:2|short_circuit:8,llm_needed:2|short_circuit:8,,exact_lookup,advisor,exact_lookup:10,advisor:4|college_student:3|counselor_teacher:1|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:132|Data - Shivansh.csv:924|Data - Shivansh.csv:943|Data - Shivansh.csv:1341|Data - Shivansh.csv:1409|Data - Shivansh.csv:1549|Data - Shivansh.csv:2949|Data - Shivansh.csv:3500|Data - Shivansh.csv:3801|Data - Shivansh.csv:3890
6a0072654f46c417,Northwestern housing,northwestern housing,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,attribute_lookup,college_student,attribute_lookup:2,college_student:2,Data - Shivansh.csv,Data - Shivansh.csv:1946|Data - Shivansh.csv:2509
a691b6bc04f1996c,NYU,nyu,short_circuit,manual_override,1.0,Exact school lookup,,0.0,14,complex:1|llm_needed:1|short_circuit:12,complex:1|llm_needed:1|short_circuit:12,,exact_lookup,college_student,exact_lookup:14,advisor:3|college_student:3|counselor_teacher:3|high_school_student:3|parent:2,Data - Shivansh.csv|Data Anthony.csv,Data - Shivansh.csv:713|Data - Shivansh.csv:1271|Data - Shivansh.csv:1383|Data - Shivansh.csv:1472|Data - Shivansh.csv:1527|Data - Shivansh.csv:1698|Data - Shivansh.csv:1852|Data - Shivansh.csv:2497|Data - Shivansh.csv:2501|Data - Shivansh.csv:3071|Data - Shivansh.csv:3238|Data - Shivansh.csv:3398|Data - Shivansh.csv:4328|Data Anthony.csv:15
ff27d36d86256166,NYU housing guarantee,nyu housing guarantee,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",medium,0.666667,3,llm_needed:1|medium:2,llm_needed:1|medium:2,,admissions_process,parent,admissions_process:1|b2b_partnership:1|campus_life_fit:1,parent:3,Data - Shivansh.csv,Data - Shivansh.csv:267|Data - Shivansh.csv:2341|Data - Shivansh.csv:2370
bd1bd58c92ee3d16,NYU job placement,nyu job placement,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,attribute_lookup,high_school_student,attribute_lookup:2,advisor:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1297|Data - Shivansh.csv:3797
aed649ff5fa1cd33,penn state,penn state,short_circuit,manual_override,1.0,Exact school lookup,,0.0,15,medium:1|short_circuit:14,medium:1|short_circuit:14,,exact_lookup,college_student,exact_lookup:15,advisor:2|college_student:5|counselor_teacher:3|high_school_student:3|parent:2,Data - Shivansh.csv|Data Anthony.csv,Data - Shivansh.csv:74|Data - Shivansh.csv:186|Data - Shivansh.csv:348|Data - Shivansh.csv:1656|Data - Shivansh.csv:1885|Data - Shivansh.csv:2644|Data - Shivansh.csv:2812|Data - Shivansh.csv:2908|Data - Shivansh.csv:2999|Data - Shivansh.csv:3001|Data - Shivansh.csv:3278|Data - Shivansh.csv:3887|Data - Shivansh.csv:3915|Data - Shivansh.csv:4399|Data Anthony.csv:20
70474a520284cfc8,pricing for partner colleges,pricing for partner colleges,medium,manual_override,1.0,Direct B2B pricing inquiry,,0.0,43,complex:1|llm_needed:2|medium:38|short_circuit:2,complex:1|llm_needed:2|medium:38|short_circuit:2,,b2b_partnership,college_b2b,b2b_partnership:43,advisor:4|college_b2b:28|college_student:2|counselor_teacher:4|high_school_student:4|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:130|Data - Shivansh.csv:140|Data - Shivansh.csv:187|Data - Shivansh.csv:334|Data - Shivansh.csv:393|Data - Shivansh.csv:411|Data - Shivansh.csv:508|Data - Shivansh.csv:719|Data - Shivansh.csv:806|Data - Shivansh.csv:1108|Data - Shivansh.csv:1180|Data - Shivansh.csv:1670|Data - Shivansh.csv:1704|Data - Shivansh.csv:1710|Data - Shivansh.csv:1714|Data - Shivansh.csv:1725|Data - Shivansh.csv:1752|Data - Shivansh.csv:1761|Data - Shivansh.csv:1807|Data - Shivansh.csv:1831|Data - Shivansh.csv:1842|Data - Shivansh.csv:1866|Data - Shivansh.csv:1892|Data - Shivansh.csv:1934|Data - Shivansh.csv:1955|Data - Shivansh.csv:1967|Data - Shivansh.csv:2019|Data - Shivansh.csv:2079|Data - Shivansh.csv:2089|Data - Shivansh.csv:2104|Data - Shivansh.csv:2119|Data - Shivansh.csv:2162|Data - Shivansh.csv:2186|Data - Shivansh.csv:2192|Data - Shivansh.csv:2215|Data - Shivansh.csv:2222|Data - Shivansh.csv:2235|Data - Shivansh.csv:2250|Data - Shivansh.csv:2272|Data - Shivansh.csv:2295|Data - Shivansh.csv:2323|Data - Shivansh.csv:2353|Data - Shivansh.csv:2414
965cf138a8466428,Princeton student-to-faculty ratio,princeton student-to-faculty ratio,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,attribute_lookup,high_school_student,attribute_lookup:2,advisor:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:560|Data - Shivansh.csv:3153
2349a82c0443e6a7,Purdue scholarships,purdue scholarships,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,complex:1|medium:2,complex:1|medium:2,,cost_financial_aid,advisor,cost_financial_aid:3,advisor:1|college_student:1|counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:1585|Data - Shivansh.csv:1805|Data - Shivansh.csv:3967
64634419de305781,rankings for Carnegie Mellon,rankings for carnegie mellon,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,attribute_lookup,high_school_student,attribute_lookup:2,advisor:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1553|Data - Shivansh.csv:3522
5f939345dc8b3a59,recommend large colleges near the beach for psychology reach schools,recommend large colleges near the beach for psychology reach schools,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:1|llm_needed:1,complex:1|llm_needed:1,,recommendation,high_school_student,recommendation:2,counselor_teacher:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1019|Data - Shivansh.csv:1474
2a9109fef3e4af56,request demo for our admissions team,request demo for our admissions team,medium,manual_override,1.0,Direct B2B lead or demo workflow,,0.0,49,complex:5|llm_needed:4|medium:38|short_circuit:2,complex:5|llm_needed:4|medium:38|short_circuit:2,,b2b_partnership,college_b2b,b2b_partnership:43|campus_life_fit:1|comparison:1|cost_financial_aid:1|exact_lookup:1|filtered_search:1|recommendation:1,advisor:3|college_b2b:29|college_student:5|counselor_teacher:6|high_school_student:3|parent:3,Data - Shivansh.csv,Data - Shivansh.csv:13|Data - Shivansh.csv:64|Data - Shivansh.csv:66|Data - Shivansh.csv:67|Data - Shivansh.csv:69|Data - Shivansh.csv:73|Data - Shivansh.csv:94|Data - Shivansh.csv:97|Data - Shivansh.csv:192|Data - Shivansh.csv:225|Data - Shivansh.csv:239|Data - Shivansh.csv:355|Data - Shivansh.csv:410|Data - Shivansh.csv:436|Data - Shivansh.csv:443|Data - Shivansh.csv:1153|Data - Shivansh.csv:1224|Data - Shivansh.csv:1732|Data - Shivansh.csv:1741|Data - Shivansh.csv:1767|Data - Shivansh.csv:1781|Data - Shivansh.csv:1804|Data - Shivansh.csv:1824|Data - Shivansh.csv:1829|Data - Shivansh.csv:1835|Data - Shivansh.csv:1869|Data - Shivansh.csv:1903|Data - Shivansh.csv:1917|Data - Shivansh.csv:1948|Data - Shivansh.csv:2039|Data - Shivansh.csv:2083|Data - Shivansh.csv:2145|Data - Shivansh.csv:2151|Data - Shivansh.csv:2168|Data - Shivansh.csv:2204|Data - Shivansh.csv:2357|Data - Shivansh.csv:2375|Data - Shivansh.csv:2378|Data - Shivansh.csv:2388|Data - Shivansh.csv:2398|Data - Shivansh.csv:2428|Data - Shivansh.csv:2443|Data - Shivansh.csv:2444|Data - Shivansh.csv:2461|Data - Shivansh.csv:2462|Data - Shivansh.csv:2466|Data - Shivansh.csv:2474|Data - Shivansh.csv:2476|Data - Shivansh.csv:2484
b287d79bf753ed50,research opportunities for University of Florida,research opportunities for university of florida,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,attribute_lookup,parent,attribute_lookup:2,advisor:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1119|Data - Shivansh.csv:2624
0b4ec33bab58e1e9,Rice University admissions profile average sat and gpa,rice university admissions profile average sat and gpa,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",medium,0.6,5,complex:1|medium:3|short_circuit:1,complex:1|medium:3|short_circuit:1,,multi_constraint,counselor_teacher,b2b_partnership:1|cost_financial_aid:1|exact_lookup:1|filtered_search:1|multi_constraint:1,counselor_teacher:5,Data - Shivansh.csv,Data - Shivansh.csv:88|Data - Shivansh.csv:128|Data - Shivansh.csv:625|Data - Shivansh.csv:1076|Data - Shivansh.csv:1760
89df52e938368c1b,Rice University housing guarantee,rice university housing guarantee,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",medium,0.375,4,complex:1|medium:1|short_circuit:2,complex:1|medium:1|short_circuit:2,,admissions_process,parent,admissions_process:1|attribute_lookup:1|cost_financial_aid:1|rewrite_needed:1,parent:4,Data - Shivansh.csv,Data - Shivansh.csv:1042|Data - Shivansh.csv:1436|Data - Shivansh.csv:2284|Data - Shivansh.csv:2494
5e49244577305a32,schools good for chill campus,schools good for chill campus,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,9,complex:2|llm_needed:7,complex:2|llm_needed:7,,campus_life_fit,college_student,campus_life_fit:9,advisor:1|college_student:3|counselor_teacher:2|high_school_student:1|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:46|Data - Shivansh.csv:265|Data - Shivansh.csv:1127|Data - Shivansh.csv:1178|Data - Shivansh.csv:1231|Data - Shivansh.csv:1358|Data - Shivansh.csv:1772|Data - Shivansh.csv:2082|Data - Shivansh.csv:2091
f2ee1a109d54f322,schools good for introverts,schools good for introverts,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,10,llm_needed:9|medium:1,llm_needed:9|medium:1,,campus_life_fit,parent,campus_life_fit:9|emotional_advisory:1,advisor:3|counselor_teacher:2|high_school_student:2|parent:3,Data - Shivansh.csv|Data Anthony.csv,Data - Shivansh.csv:85|Data - Shivansh.csv:447|Data - Shivansh.csv:499|Data - Shivansh.csv:1018|Data - Shivansh.csv:1147|Data - Shivansh.csv:1377|Data - Shivansh.csv:1801|Data - Shivansh.csv:2085|Data - Shivansh.csv:2290|Data Anthony.csv:10
659931f13e706810,schools good for non-competitive culture,schools good for non-competitive culture,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,9,complex:1|llm_needed:5|medium:1|short_circuit:2,complex:1|llm_needed:5|medium:1|short_circuit:2,,campus_life_fit,high_school_student,campus_life_fit:9,advisor:1|college_student:1|counselor_teacher:2|high_school_student:3|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:673|Data - Shivansh.csv:723|Data - Shivansh.csv:773|Data - Shivansh.csv:874|Data - Shivansh.csv:987|Data - Shivansh.csv:1016|Data - Shivansh.csv:1111|Data - Shivansh.csv:1769|Data - Shivansh.csv:2332
d4d8cba9063f3236,schools good for normal people,schools good for normal people,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,9,llm_needed:8|short_circuit:1,llm_needed:8|short_circuit:1,,campus_life_fit,high_school_student,campus_life_fit:9,advisor:2|college_student:3|counselor_teacher:1|high_school_student:3,Data - Shivansh.csv,Data - Shivansh.csv:77|Data - Shivansh.csv:243|Data - Shivansh.csv:347|Data - Shivansh.csv:434|Data - Shivansh.csv:1202|Data - Shivansh.csv:1510|Data - Shivansh.csv:1782|Data - Shivansh.csv:1991|Data - Shivansh.csv:2403
7612dfee45c38fd6,schools in warm states with low student-to-faculty ratio,schools in warm states with low student-to-faculty ratio,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,4,llm_needed:1|medium:3,llm_needed:1|medium:3,,filtered_search,advisor,filtered_search:4,advisor:2|high_school_student:2,Data - Shivansh.csv,Data - Shivansh.csv:294|Data - Shivansh.csv:329|Data - Shivansh.csv:666|Data - Shivansh.csv:1964
31350d0adfcd7c75,schools like Carnegie Mellon but cheaper,schools like carnegie mellon but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,complex:3|llm_needed:1|medium:1,complex:3|llm_needed:1|medium:1,,recommendation,parent,recommendation:5,advisor:1|counselor_teacher:1|high_school_student:1|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:202|Data - Shivansh.csv:1241|Data - Shivansh.csv:1795|Data - Shivansh.csv:3891|Data - Shivansh.csv:4017
1d66d6bbc2cd61ad,schools like MIT but cheaper,schools like mit but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,complex:2|medium:1,complex:2|medium:1,,recommendation,advisor,recommendation:3,advisor:1|college_student:1|counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:1652|Data - Shivansh.csv:3611|Data - Shivansh.csv:4280
58146d544492a33a,schools like Northeastern but cheaper,schools like northeastern but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:1|short_circuit:1,complex:1|short_circuit:1,,recommendation,parent,recommendation:2,college_student:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:386|Data - Shivansh.csv:2495
d15d845a326ca98e,schools like Northwestern but cheaper,schools like northwestern but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,complex:2|medium:1,complex:2|medium:1,,recommendation,college_student,recommendation:3,college_student:1|counselor_teacher:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:353|Data - Shivansh.csv:995|Data - Shivansh.csv:3897
0e9e5435d233b363,schools like NYU but cheaper,schools like nyu but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,complex:4|llm_needed:1,complex:4|llm_needed:1,complex:1,recommendation,college_student,recommendation:5,advisor:1|college_student:2|high_school_student:1|parent:1,Data - Anika.csv|Data - Shivansh.csv,Data - Anika.csv:17|Data - Shivansh.csv:816|Data - Shivansh.csv:1322|Data - Shivansh.csv:1517|Data - Shivansh.csv:3209
b6dc433b4f158eea,schools like Rice University but cheaper,schools like rice university but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,complex:4|short_circuit:1,complex:4|short_circuit:1,,recommendation,advisor,recommendation:5,advisor:2|college_student:1|high_school_student:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:705|Data - Shivansh.csv:1466|Data - Shivansh.csv:1785|Data - Shivansh.csv:2190|Data - Shivansh.csv:3802
e20e8a0b69daa810,schools like Stanford but cheaper,schools like stanford but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,4,complex:3|medium:1,complex:3|medium:1,,recommendation,high_school_student,recommendation:4,college_student:1|counselor_teacher:1|high_school_student:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:926|Data - Shivansh.csv:1102|Data - Shivansh.csv:2992|Data - Shivansh.csv:3888
d6e74fc4ba61b84b,schools like UT Austin but cheaper,schools like ut austin but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,complex:2|short_circuit:1,complex:2|short_circuit:1,,recommendation,college_student,recommendation:3,college_student:2|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:2202|Data - Shivansh.csv:4225|Data - Shivansh.csv:4497
36a7655f6462fee2,schools near the beach with low student-to-faculty ratio,schools near the beach with low student-to-faculty ratio,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,7,llm_needed:1|medium:6,llm_needed:1|medium:6,,filtered_search,college_student,filtered_search:7,college_student:3|counselor_teacher:1|high_school_student:2|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:214|Data - Shivansh.csv:913|Data - Shivansh.csv:1078|Data - Shivansh.csv:1440|Data - Shivansh.csv:1822|Data - Shivansh.csv:1877|Data - Shivansh.csv:2049
cfda1b6c82c1b2b9,schools not Florida with low student-to-faculty ratio,schools not florida with low student-to-faculty ratio,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,6,complex:1|medium:5,complex:1|medium:5,,filtered_search,college_student,filtered_search:6,college_student:2|high_school_student:2|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:266|Data - Shivansh.csv:1324|Data - Shivansh.csv:1395|Data - Shivansh.csv:1607|Data - Shivansh.csv:2025|Data - Shivansh.csv:2210
0252f5dd9a108832,schools on the East Coast with low student-to-faculty ratio,schools on the east coast with low student-to-faculty ratio,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,6,complex:1|medium:5,complex:1|medium:5,,filtered_search,parent,filtered_search:6,advisor:2|college_student:1|high_school_student:1|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:246|Data - Shivansh.csv:695|Data - Shivansh.csv:1190|Data - Shivansh.csv:1296|Data - Shivansh.csv:1664|Data - Shivansh.csv:2400
4dd0bee9a72b73f5,schools with high internship placement rates,schools with high internship placement rates,medium,manual_override,1.0,Single attribute discovery search,,0.0,69,complex:1|llm_needed:2|medium:63|short_circuit:3,complex:1|llm_needed:2|medium:63|short_circuit:3,,career_outcomes,advisor,attribute_lookup:1|career_outcomes:68,advisor:20|college_student:18|counselor_teacher:10|high_school_student:6|highschool_student:1|parent:14,Data - Ridhi.csv|Data - Shivansh.csv,Data - Ridhi.csv:7|Data - Shivansh.csv:23|Data - Shivansh.csv:161|Data - Shivansh.csv:173|Data - Shivansh.csv:236|Data - Shivansh.csv:375|Data - Shivansh.csv:466|Data - Shivansh.csv:483|Data - Shivansh.csv:586|Data - Shivansh.csv:628|Data - Shivansh.csv:670|Data - Shivansh.csv:801|Data - Shivansh.csv:1166|Data - Shivansh.csv:1386|Data - Shivansh.csv:1738|Data - Shivansh.csv:1763|Data - Shivansh.csv:1784|Data - Shivansh.csv:1808|Data - Shivansh.csv:1939|Data - Shivansh.csv:1969|Data - Shivansh.csv:2022|Data - Shivansh.csv:2054|Data - Shivansh.csv:2096|Data - Shivansh.csv:2097|Data - Shivansh.csv:2137|Data - Shivansh.csv:2239|Data - Shivansh.csv:2249|Data - Shivansh.csv:2287|Data - Shivansh.csv:2296|Data - Shivansh.csv:2301|Data - Shivansh.csv:2340|Data - Shivansh.csv:2412|Data - Shivansh.csv:2423|Data - Shivansh.csv:2438|Data - Shivansh.csv:2578|Data - Shivansh.csv:2979|Data - Shivansh.csv:2993|Data - Shivansh.csv:3011|Data - Shivansh.csv:3014|Data - Shivansh.csv:3021|Data - Shivansh.csv:3029|Data - Shivansh.csv:3104|Data - Shivansh.csv:3154|Data - Shivansh.csv:3195|Data - Shivansh.csv:3207|Data - Shivansh.csv:3302|Data - Shivansh.csv:3332|Data - Shivansh.csv:3485|Data - Shivansh.csv:3527|Data - Shivansh.csv:3532|Data - Shivansh.csv:3567|Data - Shivansh.csv:3573|Data - Shivansh.csv:3586|Data - Shivansh.csv:3674|Data - Shivansh.csv:3715|Data - Shivansh.csv:3771|Data - Shivansh.csv:3902|Data - Shivansh.csv:3943|Data - Shivansh.csv:3979|Data - Shivansh.csv:4008|Data - Shivansh.csv:4122|Data - Shivansh.csv:4137|Data - Shivansh.csv:4325|Data - Shivansh.csv:4352|Data - Shivansh.csv:4359|Data - Shivansh.csv:4368|Data - Shivansh.csv:4410|Data - Shivansh.csv:4415|Data - Shivansh.csv:4469
202cff7651bedf7e,schools with normal people,schools with normal people,llm_needed,manual_override,1.0,Subjective and underspecified fit language,,0.0,31,complex:2|llm_needed:24|medium:3|short_circuit:2,complex:2|llm_needed:24|medium:3|short_circuit:2,,campus_life_fit,high_school_student,campus_life_fit:30|emotional_advisory:1,advisor:6|college_student:5|counselor_teacher:4|high_school_student:10|parent:6,Data - Shivansh.csv|Data Anthony.csv,Data - Shivansh.csv:10|Data - Shivansh.csv:206|Data - Shivansh.csv:380|Data - Shivansh.csv:395|Data - Shivansh.csv:419|Data - Shivansh.csv:464|Data - Shivansh.csv:561|Data - Shivansh.csv:577|Data - Shivansh.csv:593|Data - Shivansh.csv:854|Data - Shivansh.csv:1339|Data - Shivansh.csv:1581|Data - Shivansh.csv:1743|Data - Shivansh.csv:1819|Data - Shivansh.csv:1834|Data - Shivansh.csv:1838|Data - Shivansh.csv:1895|Data - Shivansh.csv:1916|Data - Shivansh.csv:1931|Data - Shivansh.csv:1960|Data - Shivansh.csv:1963|Data - Shivansh.csv:1974|Data - Shivansh.csv:2052|Data - Shivansh.csv:2087|Data - Shivansh.csv:2093|Data - Shivansh.csv:2131|Data - Shivansh.csv:2244|Data - Shivansh.csv:2268|Data - Shivansh.csv:2308|Data - Shivansh.csv:2480|Data Anthony.csv:6
7af1b9e9964cc0df,schools with strong first gen support,schools with strong first gen support,medium,manual_override,1.0,Single attribute or support filter,,0.0,30,complex:9|llm_needed:3|medium:13|short_circuit:5,complex:9|llm_needed:3|medium:13|short_circuit:5,,career_outcomes,counselor_teacher,admissions_process:1|attribute_lookup:1|b2b_partnership:4|campus_life_fit:4|career_outcomes:4|comparison:1|cost_financial_aid:1|exact_lookup:3|filtered_search:4|multi_constraint:2|recommendation:3|rewrite_needed:2,counselor_teacher:30,Data - Shivansh.csv,Data - Shivansh.csv:38|Data - Shivansh.csv:41|Data - Shivansh.csv:86|Data - Shivansh.csv:105|Data - Shivansh.csv:114|Data - Shivansh.csv:146|Data - Shivansh.csv:208|Data - Shivansh.csv:255|Data - Shivansh.csv:357|Data - Shivansh.csv:367|Data - Shivansh.csv:381|Data - Shivansh.csv:432|Data - Shivansh.csv:760|Data - Shivansh.csv:805|Data - Shivansh.csv:894|Data - Shivansh.csv:1456|Data - Shivansh.csv:1762|Data - Shivansh.csv:1790|Data - Shivansh.csv:1929|Data - Shivansh.csv:1978|Data - Shivansh.csv:2000|Data - Shivansh.csv:2023|Data - Shivansh.csv:2086|Data - Shivansh.csv:2101|Data - Shivansh.csv:2127|Data - Shivansh.csv:2220|Data - Shivansh.csv:2223|Data - Shivansh.csv:2281|Data - Shivansh.csv:2343|Data - Shivansh.csv:2471
a0fe90e6451e756e,schools with strong honors programs,schools with strong honors programs,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",llm_needed,0.5,2,llm_needed:1|medium:1,llm_needed:1|medium:1,,campus_life_fit,college_student,campus_life_fit:1|filtered_search:1,college_student:1|counselor:1,Data - Anika.csv|Data Anthony.csv,Data - Anika.csv:500|Data Anthony.csv:344
7003807a013fa11f,Stanford housing guarantee,stanford housing guarantee,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:1|llm_needed:1,complex:1|llm_needed:1,,comparison,parent,comparison:2,parent:2,Data - Shivansh.csv,Data - Shivansh.csv:1097|Data - Shivansh.csv:1783
c5b80d395ee0b261,uc berkeley,uc berkeley,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,11,medium:1|short_circuit:10,medium:1|short_circuit:10,,exact_lookup,counselor_teacher,exact_lookup:11,advisor:2|college_student:2|counselor_teacher:4|parent:3,Data - Shivansh.csv,Data - Shivansh.csv:503|Data - Shivansh.csv:796|Data - Shivansh.csv:819|Data - Shivansh.csv:1464|Data - Shivansh.csv:1479|Data - Shivansh.csv:2549|Data - Shivansh.csv:2990|Data - Shivansh.csv:3002|Data - Shivansh.csv:3203|Data - Shivansh.csv:3933|Data - Shivansh.csv:4240
845269fd08ec9571,UC Berkeley admissions profile average sat and gpa,uc berkeley admissions profile average sat and gpa,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",short_circuit,0.5,2,complex:1|short_circuit:1,complex:1|short_circuit:1,,attribute_lookup,counselor_teacher,attribute_lookup:1|comparison:1,counselor_teacher:2,Data - Shivansh.csv,Data - Shivansh.csv:211|Data - Shivansh.csv:1614
6c629817b8b39f1a,UC Berkeley scholarships,uc berkeley scholarships,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:4|short_circuit:1,medium:4|short_circuit:1,,cost_financial_aid,counselor_teacher,cost_financial_aid:5,college_student:1|counselor_teacher:2|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:286|Data - Shivansh.csv:720|Data - Shivansh.csv:1079|Data - Shivansh.csv:3023|Data - Shivansh.csv:4418
7e8739868b2415df,UC Irvine,uc irvine,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,exact_lookup,advisor,exact_lookup:2,advisor:2,Data - Shivansh.csv,Data - Shivansh.csv:1426|Data - Shivansh.csv:2463
f0279241475dd4bf,UC Irvine housing guarantee,uc irvine housing guarantee,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",complex,0.5,4,complex:2|llm_needed:1|short_circuit:1,complex:2|llm_needed:1|short_circuit:1,,exact_lookup,parent,comparison:2|exact_lookup:2,parent:4,Data - Shivansh.csv,Data - Shivansh.csv:487|Data - Shivansh.csv:970|Data - Shivansh.csv:1344|Data - Shivansh.csv:1886
19752902f56ccf01,UC Irvine job placement for chemistry,uc irvine job placement for chemistry,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:1|medium:1,complex:1|medium:1,,career_outcomes,advisor,career_outcomes:2,advisor:1|college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:309|Data - Shivansh.csv:825
17ee16c31bea6389,UC Irvine scholarships,uc irvine scholarships,,manual_review,0.0,"Evidence was tied, weak, missing, or internally inconsistent",medium,0.5,3,llm_needed:1|medium:1|short_circuit:1,llm_needed:1|medium:1|short_circuit:1,,cost_financial_aid,college_student,attribute_lookup:1|cost_financial_aid:2,college_student:1|counselor_teacher:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:15|Data - Shivansh.csv:1329|Data - Shivansh.csv:1400
21e8cabe855849bd,uc san diego,uc san diego,short_circuit,manual_override,1.0,Exact school lookup,,0.0,14,llm_needed:1|medium:1|short_circuit:12,llm_needed:1|medium:1|short_circuit:12,,exact_lookup,parent,exact_lookup:14,advisor:3|college_student:2|counselor_teacher:3|high_school_student:2|parent:4,Data - Shivansh.csv,Data - Shivansh.csv:260|Data - Shivansh.csv:638|Data - Shivansh.csv:675|Data - Shivansh.csv:783|Data - Shivansh.csv:1133|Data - Shivansh.csv:1257|Data - Shivansh.csv:1312|Data - Shivansh.csv:1325|Data - Shivansh.csv:1435|Data - Shivansh.csv:1540|Data - Shivansh.csv:1649|Data - Shivansh.csv:2410|Data - Shivansh.csv:2720|Data - Shivansh.csv:3313
c9bcf75098ea8fe1,uc san diego acceptance rate,uc san diego acceptance rate,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,medium:1|short_circuit:2,medium:1|short_circuit:2,short_circuit:1,attribute_lookup,high_school_student,attribute_lookup:3,advisor:1|college_student:1|high_school_student:1,Data - Anika.csv|Data - Shivansh.csv,Data - Anika.csv:723|Data - Shivansh.csv:51|Data - Shivansh.csv:4501
