query_id,query_text,query_norm,route,resolution_method,resolution_confidence,resolution_note,suggested_route,suggested_confidence,row_count,observed_routes,observed_valid_routes,observed_pipeline_routes,canonical_intent,persona_hint,observed_intents,observed_personas,source_files,source_rows
ec664bca8992ec55,mid sized universities with strong human factors engineering,mid sized universities with strong human factors engineering,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Anika.csv,Data - Anika.csv:795
a6db4f778fb6174d,mid sized universities with strong information systems,mid sized universities with strong information systems,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Anika.csv,Data - Anika.csv:615
cf418b70cec7c803,mid sized universities with strong policy programs,mid sized universities with strong policy programs,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Anika.csv,Data - Anika.csv:435
d279f45a826ed669,mid sized universities with strong user experience design,mid sized universities with strong user experience design,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,multi_constraint,college_student,multi_constraint:1,college_student:1,Data - Anika.csv,Data - Anika.csv:915
bab660ca901b79b6,mid tier engineering schools for high gpa students,mid tier engineering schools for high gpa students,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,counselor_teacher,filtered_search:1,counselor_teacher:1,Data - Nimisha.csv,Data - Nimisha.csv:23
ef0ca3f712048479,mid tier schools w strong cs,mid tier schools w strong cs,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,filtered_search,high_school_student,filtered_search:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:223
69bedcf7d02ca05c,middlebury,middlebury,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,short_circuit:1,exact_lookup,college_student,exact_lookup:1,college_student:1,Data - Anika.csv,Data - Anika.csv:192
42624b4e3d5b1a0b,middlebury vs colby academics,middlebury vs colby academics,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,counselor_teacher,comparison:1,counselor_teacher:1,Data - Anika.csv,Data - Anika.csv:757
d16db84e1708130e,millersville vs kutztown,millersville vs kutztown,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,parent,comparison:1,parent:1,Data - Anika.csv,Data - Anika.csv:866
43364cf1033a4034,missouri vs arkansas universities,missouri vs arkansas universities,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,high_school_student,comparison:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:546
78198e7ab262449a,MIT,mit,short_circuit,manual_override,1.0,Exact school lookup,,0.0,20,medium:1|short_circuit:19,medium:1|short_circuit:19,short_circuit:1,exact_lookup,high_school_student,exact_lookup:20,advisor:3|college_student:3|counselor_teacher:5|high_school_student:5|parent:4,Data - Anika.csv|Data - Shivansh.csv|Data Anthony.csv,Data - Anika.csv:2|Data - Shivansh.csv:377|Data - Shivansh.csv:403|Data - Shivansh.csv:683|Data - Shivansh.csv:1222|Data - Shivansh.csv:1849|Data - Shivansh.csv:1868|Data - Shivansh.csv:1925|Data - Shivansh.csv:1926|Data - Shivansh.csv:2128|Data - Shivansh.csv:2924|Data - Shivansh.csv:2975|Data - Shivansh.csv:3109|Data - Shivansh.csv:3272|Data - Shivansh.csv:3575|Data - Shivansh.csv:3705|Data - Shivansh.csv:3868|Data - Shivansh.csv:3916|Data - Shivansh.csv:4082|Data Anthony.csv:19
9312906a7a9dc34c,MIT acceptance rate,mit acceptance rate,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,high_school_student,attribute_lookup:1,high_school_student:1,Data Anthony.csv,Data Anthony.csv:28
08a8a2d585de85e0,MIT application deadlines,mit application deadlines,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,admissions_process,college_student,admissions_process:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1021
06ab9a8470090e0c,MIT average ACT,mit average act,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,parent,attribute_lookup:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1144
01f92413a5d44807,MIT but cheaper,mit but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:2,complex:2,,rewrite_needed,high_school_student,rewrite_needed:2,counselor_teacher:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1429|Data - Shivansh.csv:4091
22eb19b998062d73,MIT campus culture,mit campus culture,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,llm_needed:3,llm_needed:3,,campus_life_fit,counselor_teacher,campus_life_fit:3,advisor:1|counselor_teacher:2,Data - Shivansh.csv,Data - Shivansh.csv:2554|Data - Shivansh.csv:3684|Data - Shivansh.csv:4402
f9add1be704ce61b,MIT financial aid,mit financial aid,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,6,medium:6,medium:6,,cost_financial_aid,parent,cost_financial_aid:6,college_student:3|parent:3,Data - Shivansh.csv,Data - Shivansh.csv:2591|Data - Shivansh.csv:3009|Data - Shivansh.csv:3314|Data - Shivansh.csv:3929|Data - Shivansh.csv:4208|Data - Shivansh.csv:4411
213e47fd9965099c,MIT financial aid for out of state,mit financial aid for out of state,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:2,medium:2,,cost_financial_aid,high_school_student,cost_financial_aid:2,advisor:1|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1539|Data - Shivansh.csv:2108
d12bd23d3e825cf6,MIT housing,mit housing,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,high_school_student,attribute_lookup:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:3
dbe9a35b4a7caea9,MIT housing guarantee,mit housing guarantee,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,exact_lookup,parent,exact_lookup:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:339
76a2b60c4981c1e1,MIT job placement,mit job placement,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,college_student,attribute_lookup:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:2675
91c5a0456b24fe46,MIT scholarships,mit scholarships,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,5,medium:5,medium:5,,cost_financial_aid,parent,cost_financial_aid:5,college_student:1|parent:4,Data - Shivansh.csv,Data - Shivansh.csv:133|Data - Shivansh.csv:159|Data - Shivansh.csv:3163|Data - Shivansh.csv:3748|Data - Shivansh.csv:3944
46e1c6442b9e0a5b,MIT sports culture,mit sports culture,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,high_school_student,campus_life_fit:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:794
0bf6e4f6bc931f87,MIT student-to-faculty ratio,mit student-to-faculty ratio,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,attribute_lookup,parent,attribute_lookup:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:2752
0934012ace877327,MIT tuition,mit tuition,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:2,medium:2,,attribute_lookup,parent,attribute_lookup:2,college_student:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:3749|Data - Shivansh.csv:3819
9e3d42045af5df6a,MIT tuition vs Arizona State tuition,mit tuition vs arizona state tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,high_school_student,comparison:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:124
b30d1337002a0a9d,MIT tuition vs Stanford tuition,mit tuition vs stanford tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,comparison,high_school_student,comparison:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:627
444d4eb07f527707,MIT tuition vs University of Wisconsin tuition,mit tuition vs university of wisconsin tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,high_school_student,comparison:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1786
66507ab4e6718143,MIT tuition vs USC tuition,mit tuition vs usc tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,parent,comparison:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:4016
690c18ddda230f9e,MIT vibe,mit vibe,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,counselor_teacher,campus_life_fit:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:1208
f62c14dc49d80043,mit vs caltech outcomes,mit vs caltech outcomes,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,counselor_teacher,comparison:1,counselor_teacher:1,Data - Anika.csv,Data - Anika.csv:96
c3da74a25fa22ba4,MIT vs Northwestern for computer science,mit vs northwestern for computer science,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,high_school_student,comparison:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1796
238bccdb1c16a293,MIT vs UC Berkeley for business,mit vs uc berkeley for business,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,counselor_teacher,comparison:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:1056
a78d385dcd9f383c,MIT vs University of Michigan,mit vs university of michigan,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,parent,comparison:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:398
512395a8eed60478,MIT vs University of Washington for neuroscience,mit vs university of washington for neuroscience,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,counselor_teacher,comparison:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:2470
a26d9e79486973fb,MIT vs University of Wisconsin,mit vs university of wisconsin,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,college_student,comparison:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1922
8e02b290c502d608,MIT vs Vanderbilt,mit vs vanderbilt,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,college_student,comparison:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:2472
ee2df414198fbd7b,MIT vs Virginia Tech for film,mit vs virginia tech for film,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,advisor,comparison:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:582
5130f73d43ec5657,MIT vs Virginia Tech for psychology,mit vs virginia tech for psychology,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,high_school_student,comparison:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:847
298cecaf16165e13,mit without the suffering,mit without the suffering,complex,manual_override,1.0,Recommendation for alternatives with an implicit constraint,,0.0,60,complex:57|llm_needed:1|medium:1|short_circuit:1,complex:57|llm_needed:1|medium:1|short_circuit:1,,rewrite_needed,college_student,rewrite_needed:60,advisor:12|college_student:19|counselor_teacher:10|high_school_student:6|parent:13,Data - Shivansh.csv|Data Anthony.csv,Data - Shivansh.csv:48|Data - Shivansh.csv:151|Data - Shivansh.csv:230|Data - Shivansh.csv:276|Data - Shivansh.csv:344|Data - Shivansh.csv:426|Data - Shivansh.csv:1288|Data - Shivansh.csv:1713|Data - Shivansh.csv:1716|Data - Shivansh.csv:1724|Data - Shivansh.csv:1843|Data - Shivansh.csv:1884|Data - Shivansh.csv:1927|Data - Shivansh.csv:2121|Data - Shivansh.csv:2124|Data - Shivansh.csv:2126|Data - Shivansh.csv:2155|Data - Shivansh.csv:2219|Data - Shivansh.csv:2232|Data - Shivansh.csv:2233|Data - Shivansh.csv:2507|Data - Shivansh.csv:2510|Data - Shivansh.csv:2569|Data - Shivansh.csv:2625|Data - Shivansh.csv:2628|Data - Shivansh.csv:2698|Data - Shivansh.csv:2765|Data - Shivansh.csv:2782|Data - Shivansh.csv:2795|Data - Shivansh.csv:2838|Data - Shivansh.csv:2840|Data - Shivansh.csv:2842|Data - Shivansh.csv:2885|Data - Shivansh.csv:2906|Data - Shivansh.csv:2972|Data - Shivansh.csv:3025|Data - Shivansh.csv:3057|Data - Shivansh.csv:3130|Data - Shivansh.csv:3161|Data - Shivansh.csv:3241|Data - Shivansh.csv:3304|Data - Shivansh.csv:3321|Data - Shivansh.csv:3490|Data - Shivansh.csv:3536|Data - Shivansh.csv:3675|Data - Shivansh.csv:3676|Data - Shivansh.csv:3681|Data - Shivansh.csv:3768|Data - Shivansh.csv:3772|Data - Shivansh.csv:3841|Data - Shivansh.csv:3853|Data - Shivansh.csv:3859|Data - Shivansh.csv:3900|Data - Shivansh.csv:3982|Data - Shivansh.csv:3985|Data - Shivansh.csv:4049|Data - Shivansh.csv:4235|Data - Shivansh.csv:4340|Data - Shivansh.csv:4419|Data Anthony.csv:5
ac72bb5f2d4d68f9,modeling financial aid elasticity for stem applicants,modeling financial aid elasticity for stem applicants,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,advisory,colleges_b2b,advisory:1,colleges_b2b:1,Data - Nimisha.csv,Data - Nimisha.csv:104
0ef7d74c7aa7e189,national vs regional pipelines,national vs regional pipelines,complex,unanimous_observed,1.0,All valid historical route labels agree,,0.0,1,complex:1,complex:1,,guidance,advisor,guidance:1,advisor:1,Data - Anika.csv,Data - Anika.csv:170
981c2fb56d0cb05f,nebraska vs kansas universities,nebraska vs kansas universities,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,high_school_student,comparison:1,high_school_student:1,Data - Anika.csv,Data - Anika.csv:666
3dec3e2fba6702b9,new mexico vs new mexico state,new mexico vs new mexico state,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,college_student,comparison:1,college_student:1,Data - Anika.csv,Data - Anika.csv:736
b8a7c28b9bc58052,non ivy elite universities,non ivy elite universities,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,recommendation,advisor,recommendation:1,advisor:1,Data - Anika.csv,Data - Anika.csv:166
7d1856c95e3925db,north carolina state housing,north carolina state housing,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,short_circuit:1,attribute_lookup,college_student,attribute_lookup:1,college_student:1,Data - Anika.csv,Data - Anika.csv:493
5f062097b0ee3571,north dakota vs south dakota universities,north dakota vs south dakota universities,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,college_student,comparison:1,college_student:1,Data - Anika.csv,Data - Anika.csv:796
8fe93c0a4e6e9195,north texas vs texas state,north texas vs texas state,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,complex:1,comparison,college_student,comparison:1,college_student:1,Data - Anika.csv,Data - Anika.csv:916
8d8764cbe197a42b,northeastern,northeastern,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,6,complex:1|short_circuit:5,complex:1|short_circuit:5,,exact_lookup,college_student,exact_lookup:6,advisor:1|college_student:2|counselor_teacher:1|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:212|Data - Shivansh.csv:890|Data - Shivansh.csv:1146|Data - Shivansh.csv:1836|Data - Shivansh.csv:1882|Data - Shivansh.csv:2303
b01ebde6ae2bfe1a,Northeastern admissions profile average sat and gpa,northeastern admissions profile average sat and gpa,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,counselor_teacher,campus_life_fit:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:1600
a8611a3c1bc7cfd1,Northeastern but cheaper,northeastern but cheaper,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,rewrite_needed,advisor,rewrite_needed:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:1096
dc3808fc491119c9,Northeastern financial aid,northeastern financial aid,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,parent,attribute_lookup:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1237
1de1f2507e42060e,Northeastern financial aid for out of state,northeastern financial aid for out of state,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,cost_financial_aid,parent,cost_financial_aid:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1201
71e9236eaf019c67,Northeastern housing guarantee,northeastern housing guarantee,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,short_circuit:2,short_circuit:2,,attribute_lookup,parent,attribute_lookup:2,parent:2,Data - Shivansh.csv,Data - Shivansh.csv:1044|Data - Shivansh.csv:1695
8b861a7be23e2cd5,Northeastern normal people,northeastern normal people,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,llm_needed:3,llm_needed:3,,campus_life_fit,high_school_student,campus_life_fit:3,counselor_teacher:1|high_school_student:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:409|Data - Shivansh.csv:1084|Data - Shivansh.csv:1432
58dde65eb53bd666,Northeastern research opportunities,northeastern research opportunities,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,college_student,attribute_lookup:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:757
109e4023c5585e05,Northeastern scholarships,northeastern scholarships,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,3,medium:3,medium:3,,cost_financial_aid,advisor,cost_financial_aid:3,advisor:2|high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1063|Data - Shivansh.csv:1150|Data - Shivansh.csv:2071
160a2eef2848b65b,Northeastern study abroad,northeastern study abroad,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,short_circuit:1,short_circuit:1,,attribute_lookup,high_school_student,attribute_lookup:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1717
f00d5c6d7f968199,Northeastern tuition vs Georgia Tech tuition,northeastern tuition vs georgia tech tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,counselor_teacher,comparison:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:1059
84707f79a4217679,Northeastern tuition vs MIT tuition,northeastern tuition vs mit tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,complex:1|llm_needed:1,complex:1|llm_needed:1,,comparison,college_student,comparison:2,college_student:1|parent:1,Data - Shivansh.csv,Data - Shivansh.csv:804|Data - Shivansh.csv:1723
2a5daa8445b8639d,Northeastern tuition vs University of Washington tuition,northeastern tuition vs university of washington tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,college_student,comparison:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:515
5d6bbb0c5263ebea,Northeastern tuition vs Virginia Tech tuition,northeastern tuition vs virginia tech tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,advisor,comparison:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:612
6ba6fb200c538a1d,Northeastern vs Stanford,northeastern vs stanford,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,parent,comparison:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1605
b99456bd25a3b918,Northeastern vs UC San Diego for mechanical engineering,northeastern vs uc san diego for mechanical engineering,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,college_student,comparison:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1255
320e7a90e02066cc,Northeastern vs University of Michigan for pre-med,northeastern vs university of michigan for pre-med,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,advisor,comparison:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:1815
88f9a66e9728b115,Northeastern vs USC for pre-med,northeastern vs usc for pre-med,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,counselor_teacher,comparison:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:1023
9078d0ad69d27e90,Northwestern,northwestern,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,10,llm_needed:2|short_circuit:8,llm_needed:2|short_circuit:8,,exact_lookup,advisor,exact_lookup:10,advisor:4|college_student:3|counselor_teacher:1|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:132|Data - Shivansh.csv:924|Data - Shivansh.csv:943|Data - Shivansh.csv:1341|Data - Shivansh.csv:1409|Data - Shivansh.csv:1549|Data - Shivansh.csv:2949|Data - Shivansh.csv:3500|Data - Shivansh.csv:3801|Data - Shivansh.csv:3890
6421358738bec50e,Northwestern application deadlines,northwestern application deadlines,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,8,medium:8,medium:8,,admissions_process,college_student,admissions_process:8,advisor:2|college_student:3|high_school_student:1|parent:2,Data - Shivansh.csv,Data - Shivansh.csv:1403|Data - Shivansh.csv:1509|Data - Shivansh.csv:1655|Data - Shivansh.csv:2530|Data - Shivansh.csv:2599|Data - Shivansh.csv:3212|Data - Shivansh.csv:3224|Data - Shivansh.csv:3514
c5ead26bd51874b4,Northwestern campus culture,northwestern campus culture,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,llm_needed:1,llm_needed:1,,campus_life_fit,parent,campus_life_fit:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:2849
d7f91692bdbe2564,Northwestern financial aid for out of state,northwestern financial aid for out of state,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,cost_financial_aid,college_student,cost_financial_aid:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1141
6a0072654f46c417,Northwestern housing,northwestern housing,short_circuit,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,2,medium:1|short_circuit:1,medium:1|short_circuit:1,,attribute_lookup,college_student,attribute_lookup:2,college_student:2,Data - Shivansh.csv,Data - Shivansh.csv:1946|Data - Shivansh.csv:2509
df9918ded1178788,Northwestern housing guarantee,northwestern housing guarantee,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,rewrite_needed,parent,rewrite_needed:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:566
52ddb9964c81c9ab,Northwestern job placement for aerospace engineering,northwestern job placement for aerospace engineering,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,counselor_teacher,career_outcomes:1,counselor_teacher:1,Data - Shivansh.csv,Data - Shivansh.csv:3720
7f62296ef6c88b11,Northwestern job placement for computer science,northwestern job placement for computer science,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,high_school_student,career_outcomes:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:533
821cd9ad506deba2,Northwestern job placement for data science,northwestern job placement for data science,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,advisor,career_outcomes:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:1476
a3313b5032291bf4,Northwestern job placement for philosophy,northwestern job placement for philosophy,medium,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,medium:1,medium:1,,career_outcomes,parent,career_outcomes:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1397
c2896fddc67a056b,Northwestern normal people,northwestern normal people,llm_needed,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,campus_life_fit,parent,campus_life_fit:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:947
9fbe80fe1beaac6b,Northwestern tuition vs Arizona State tuition,northwestern tuition vs arizona state tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,college_student,comparison:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:1683
715e645770e20a65,Northwestern tuition vs Caltech tuition,northwestern tuition vs caltech tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,parent,comparison:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:1457
22a4d24abd26e836,Northwestern tuition vs Columbia tuition,northwestern tuition vs columbia tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,parent,comparison:1,parent:1,Data - Shivansh.csv,Data - Shivansh.csv:4269
e80d8f4a35afbe62,Northwestern tuition vs Rice University tuition,northwestern tuition vs rice university tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,high_school_student,comparison:1,high_school_student:1,Data - Shivansh.csv,Data - Shivansh.csv:917
0958a892a8cdf631,Northwestern tuition vs USC tuition,northwestern tuition vs usc tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,college_student,comparison:1,college_student:1,Data - Shivansh.csv,Data - Shivansh.csv:2198
8995913295536f51,Northwestern tuition vs Virginia Tech tuition,northwestern tuition vs virginia tech tuition,complex,intent_policy,0.98,Recognized intents consistently map to one frozen V1 route,,0.0,1,complex:1,complex:1,,comparison,advisor,comparison:1,advisor:1,Data - Shivansh.csv,Data - Shivansh.csv:3330
