Query,Persona,Intent,Complexity,Entities,Route,Notes
best colleges for atmospheric science careers,high_school_student,career_outcomes,medium,{field:atmospheric science},llm,outcomes
knox college,college_student,exact_lookup,short_circuit,{school:Knox College},typesense_only,simple entity
cal poly pomona housing,college_student,attribute_lookup,short_circuit,"{school:Cal Poly Pomona,attribute:housing}",typesense_only,single attribute
schools in the fox river valley,college_student,filtered_search,medium,{location:Fox River Valley},search,1–2 filters
mid sized colleges with strong supply chain programs,college_student,multi_constraint,complex,"{program:supply chain,size:mid}",agentic,multi-constraint
toledo vs bowling green universities,college_student,comparison,complex,"{schools:[University of Toledo,Bowling Green]}",comparison_engine,compare entities
schools like auburn but more urban,college_student,recommendation,complex,"{reference:Auburn,setting:urban}",agentic,needs recommendations
what does rolling decision mean,college_student,admissions_process,medium,{},llm,admissions concept
how commission income affects financial aid,college_student,cost_financial_aid,medium,{},llm,cost aid
schools with strong undergraduate teaching focus,college_student,campus_life_fit,llm_needed,{},llm,subjective fit
colleges with strong science policy placement,college_student,career_outcomes,medium,{},llm,outcomes
mercy college,parent,exact_lookup,short_circuit,{school:Mercy College},typesense_only,simple entity
does xavier require on campus housing,parent,attribute_lookup,short_circuit,"{school:Xavier,attribute:housing}",typesense_only,parent framing
colleges near commuter rail lines,parent,filtered_search,medium,{location:commuter rail},search,1–2 filters
academically strong colleges with flexible scheduling,parent,multi_constraint,complex,"{academics:strong,flexible_schedule:true}",agentic,multi-constraint
st lawrence vs union college,parent,comparison,complex,"{schools:[St Lawrence,Union]}",comparison_engine,compare entities
good colleges for students with changing interests,parent,recommendation,complex,{},agentic,needs recommendations
how trust funds affect financial aid,parent,cost_financial_aid,medium,{},llm,cost aid
schools with strong quantitative tutoring,parent,campus_life_fit,llm_needed,{},llm,subjective fit
career outcomes for international relations majors,parent,career_outcomes,medium,{},llm,outcomes
how to evaluate work study offers,parent,admissions_process,medium,{},llm,decision support
what is academic reach definition,counselor_teacher,guidance,medium,{},llm,advising
schools in the delmarva region,counselor_teacher,filtered_search,medium,{location:Delmarva},search,1–2 filters
how to advise students on dual enrollment,counselor_teacher,guidance,medium,{},llm,advising
colleges with narrative evaluations,counselor_teacher,attribute_lookup,medium,{},llm,academic structure
selective publics vs private lacs,counselor_teacher,guidance,complex,{},llm,conceptual
vassar vs wesleyan academics,counselor_teacher,comparison,complex,"{schools:[Vassar,Wesleyan]}",comparison_engine,compare academics
stem programs with strong academic advising,counselor_teacher,recommendation,complex,{program:STEM},agentic,recommendations
schools that accept additional counselor notes,counselor_teacher,admissions_process,medium,{},llm,policy
how admissions weighs course availability,counselor_teacher,guidance,complex,{},llm,process
fit vs opportunity tradeoffs,counselor_teacher,guidance,complex,{},llm,advising
best schools for science communication careers,advisor,career_outcomes,medium,{},llm,outcomes
top universities for nonprofit management careers,advisor,career_outcomes,medium,{},llm,outcomes
schools like brown for open curriculum,advisor,recommendation,complex,{reference:Brown},agentic,needs recommendations
top environmental engineering programs,advisor,filtered_search,medium,{field:environmental engineering},search,1–2 filters
elite universities with strong undergraduate focus,advisor,recommendation,complex,{},agentic,recommendations
virginia vs wisconsin alumni outcomes,advisor,comparison,complex,"{schools:[University of Virginia,University of Wisconsin]}",comparison_engine,compare outcomes
how employers evaluate interdisciplinary resumes,advisor,guidance,medium,{},llm,career guidance
schools with strong community engaged learning,advisor,campus_life_fit,llm_needed,{},llm,subjective fit
regional industry clustering impacts,advisor,guidance,complex,{},llm,conceptual
program alignment vs institutional prestige,advisor,guidance,complex,{},llm,advising
institutional access provisioning,college_b2b,b2b_partnership,medium,{},sales_pipeline,B2B
school profile moderation workflow,college_b2b,profile_management,medium,{},b2b_portal,B2B
application volume trend modeling,college_b2b,analytics_request,complex,{},analytics,B2B data
compare inquiry quality across channels,college_b2b,analytics_request,complex,{},analytics,B2B data
integration with student lifecycle platforms,college_b2b,b2b_partnership,medium,{},sales_pipeline,B2B
search demand by program area,college_b2b,analytics_request,medium,{},analytics,B2B data
recommendation calibration settings,college_b2b,guidance,medium,{},llm,B2B logic
increase engagement from transfer students,college_b2b,recommendation,complex,{},agentic,B2B strategy
enterprise data governance options,college_b2b,b2b_partnership,short_circuit,{},sales_pipeline,B2B
historical application behavior exports,college_b2b,profile_management,medium,{},b2b_portal,B2B
bryn mawr college,high_school_student,exact_lookup,short_circuit,{school:Bryn Mawr},typesense_only,simple entity
uc san diego acceptance rate,high_school_student,attribute_lookup,short_circuit,"{school:UC San Diego,metric:acceptance_rate}",typesense_only,single attribute
schools in mississippi,high_school_student,filtered_search,medium,{location:Mississippi},search,1–2 filters
affordable colleges with strong public policy programs,high_school_student,multi_constraint,complex,"{program:public policy,cost:low}",agentic,multi-constraint
oklahoma vs texas tech universities,high_school_student,comparison,complex,"{schools:[University of Oklahoma,Texas Tech]}",comparison_engine,compare entities
schools like tcu but less expensive,high_school_student,recommendation,complex,"{reference:TCU,cost:lower}",agentic,needs recommendations
do colleges care about class difficulty,high_school_student,admissions_process,medium,{},llm,admissions evaluation
how many recommendation letters should i submit,high_school_student,admissions_process,medium,{},llm,application strategy
schools with supportive academic environment,high_school_student,campus_life_fit,llm_needed,{},llm,subjective fit
best colleges for international affairs careers,high_school_student,career_outcomes,medium,{field:international affairs},llm,outcomes
bard college,college_student,exact_lookup,short_circuit,{school:Bard},typesense_only,simple entity
university of houston housing,college_student,attribute_lookup,short_circuit,"{school:University of Houston,attribute:housing}",typesense_only,single attribute
schools in the rio grande valley,college_student,filtered_search,medium,{location:Rio Grande Valley},search,1–2 filters
mid sized universities with strong computational biology,college_student,multi_constraint,complex,"{program:computational biology,size:mid}",agentic,multi-constraint
new mexico vs new mexico state,college_student,comparison,complex,"{schools:[University of New Mexico,New Mexico State]}",comparison_engine,compare entities
schools like indiana university but smaller campus,college_student,recommendation,complex,"{reference:Indiana University,size:smaller}",agentic,needs recommendations
what does conditional admission mean,college_student,admissions_process,medium,{},llm,admissions concept
how fellowship stipends affect aid,college_student,cost_financial_aid,medium,{},llm,cost aid
schools with strong undergraduate seminar culture,college_student,campus_life_fit,llm_needed,{},llm,subjective fit
colleges with strong public service placement,college_student,career_outcomes,medium,{},llm,outcomes
pace university,parent,exact_lookup,short_circuit,{school:Pace University},typesense_only,simple entity
does st josephs require freshmen housing,parent,attribute_lookup,short_circuit,"{school:St Josephs,attribute:housing}",typesense_only,parent framing
colleges near international airports,parent,filtered_search,medium,{location:international airports},search,1–2 filters
academically strong colleges with flexible majors,parent,multi_constraint,complex,"{academics:strong,flexible_majors:true}",agentic,multi-constraint
suffolk vs pace university,parent,comparison,complex,"{schools:[Suffolk,Pace]}",comparison_engine,compare entities
good colleges for students exploring multiple careers,parent,recommendation,complex,{},agentic,needs recommendations
how retirement accounts affect financial aid,parent,cost_financial_aid,medium,{},llm,cost aid
schools with strong academic advising centers,parent,campus_life_fit,llm_needed,{},llm,subjective fit
career outcomes for political science majors,parent,career_outcomes,medium,{},llm,outcomes
how to appeal waitlist decisions,parent,admissions_process,medium,{},llm,decision support
what is academic match range,counselor_teacher,guidance,medium,{},llm,advising
schools in the gulf coast region,counselor_teacher,filtered_search,medium,{location:Gulf Coast},search,1–2 filters
how to advise students on test optional strategy,counselor_teacher,guidance,medium,{},llm,advising
colleges with block scheduling,counselor_teacher,attribute_lookup,medium,{},llm,academic structure
large publics vs small privates outcomes,counselor_teacher,guidance,complex,{},llm,conceptual
middlebury vs colby academics,counselor_teacher,comparison,complex,"{schools:[Middlebury,Colby]}",comparison_engine,compare academics
stem programs with strong first year support,counselor_teacher,recommendation,complex,{program:STEM},agentic,recommendations
schools that accept counselor updates,counselor_teacher,admissions_process,medium,{},llm,policy
how colleges evaluate academic opportunity,counselor_teacher,guidance,complex,{},llm,process
fit vs cost efficiency in advising,counselor_teacher,guidance,complex,{},llm,advising
best schools for health economics careers,advisor,career_outcomes,medium,{},llm,outcomes
top universities for transportation planning careers,advisor,career_outcomes,medium,{},llm,outcomes
schools like georgetown for public service,advisor,recommendation,complex,{reference:Georgetown},agentic,needs recommendations
top computational social science programs,advisor,filtered_search,medium,{field:computational social science},search,1–2 filters
elite universities with strong global focus,advisor,recommendation,complex,{},agentic,recommendations
penn vs columbia alumni outcomes,advisor,comparison,complex,"{schools:[Penn,Columbia]}",comparison_engine,compare outcomes
how employers view dual majors,advisor,guidance,medium,{},llm,career guidance
schools with strong global study programs,advisor,campus_life_fit,llm_needed,{},llm,subjective fit
regional policy job markets,advisor,guidance,complex,{},llm,conceptual
program specialization vs flexibility,advisor,guidance,complex,{},llm,advising
institutional permissions review,college_b2b,b2b_partnership,medium,{},sales_pipeline,B2B
school profile change logs,college_b2b,profile_management,medium,{},b2b_portal,B2B
admissions growth scenario modeling,college_b2b,analytics_request,complex,{},analytics,B2B data
compare applicant intent signals,college_b2b,analytics_request,complex,{},analytics,B2B data
integration with institutional dashboards,college_b2b,b2b_partnership,medium,{},sales_pipeline,B2B
search interest by region analysis,college_b2b,analytics_request,medium,{},analytics,B2B data
recommendation system tuning controls,college_b2b,guidance,medium,{},llm,B2B logic
increase engagement from international applicants,college_b2b,recommendation,complex,{},agentic,B2B strategy
enterprise compliance documentation,college_b2b,b2b_partnership,short_circuit,{},sales_pipeline,B2B
historical search demand exports,college_b2b,profile_management,medium,{},b2b_portal,B2B
smith college,high_school_student,exact_lookup,short_circuit,{school:Smith},typesense_only,simple entity
uc santa clara acceptance rate,high_school_student,attribute_lookup,short_circuit,"{school:Santa Clara,metric:acceptance_rate}",typesense_only,single attribute
schools in louisiana,high_school_student,filtered_search,medium,{location:Louisiana},search,1–2 filters
affordable colleges with strong nutrition science programs,high_school_student,multi_constraint,complex,"{program:nutrition science,cost:low}",agentic,multi-constraint
alabama vs mississippi state universities,high_school_student,comparison,complex,"{schools:[University of Alabama,Mississippi State]}",comparison_engine,compare entities
schools like loyola marymount but cheaper,high_school_student,recommendation,complex,"{reference:Loyola Marymount,cost:lower}",agentic,needs recommendations
do colleges value internships in high school,high_school_student,admissions_process,medium,{},llm,admissions evaluation
how many honors classes should i take,high_school_student,admissions_process,medium,{},llm,course planning
schools with strong student mentorship culture,high_school_student,campus_life_fit,llm_needed,{},llm,subjective fit
best colleges for food science careers,high_school_student,career_outcomes,medium,{field:food science},llm,outcomes
st olaf college,college_student,exact_lookup,short_circuit,{school:St Olaf},typesense_only,simple entity
cal state long beach housing,college_student,attribute_lookup,short_circuit,"{school:CSU Long Beach,attribute:housing}",typesense_only,single attribute
schools in the central plains,college_student,filtered_search,medium,{location:Central Plains},search,1–2 filters
mid sized universities with strong human factors engineering,college_student,multi_constraint,complex,"{program:human factors engineering,size:mid}",agentic,multi-constraint
north dakota vs south dakota universities,college_student,comparison,complex,"{schools:[University of North Dakota,South Dakota State]}",comparison_engine,compare entities
schools like university of oregon but more academic,college_student,recommendation,complex,"{reference:University of Oregon,academics:stronger}",agentic,needs recommendations
what is guaranteed transfer admission,college_student,admissions_process,medium,{},llm,admissions concept
how freelance work affects fafsa,college_student,cost_financial_aid,medium,{},llm,cost aid
schools with strong interdisciplinary minors,college_student,campus_life_fit,llm_needed,{},llm,subjective fit
colleges with strong environmental advocacy placement,college_student,career_outcomes,medium,{},llm,outcomes
adelphi university,parent,exact_lookup,short_circuit,{school:Adelphi},typesense_only,simple entity
does seattle university require freshmen housing,parent,attribute_lookup,short_circuit,"{school:Seattle University,attribute:housing}",typesense_only,parent framing
colleges near coastal towns,parent,filtered_search,medium,{location:coastal towns},search,1–2 filters
academically supportive colleges with strong advising,parent,multi_constraint,complex,"{academics:supportive,advising:true}",agentic,multi-constraint
elmhurst vs dominican university,parent,comparison,complex,"{schools:[Elmhurst,Dominican University]}",comparison_engine,compare entities
good colleges for students who want flexibility in pacing,parent,recommendation,complex,{},agentic,needs recommendations
how pensions affect financial aid,parent,cost_financial_aid,medium,{},llm,cost aid
schools with strong academic success centers,parent,campus_life_fit,llm_needed,{},llm,subjective fit
career outcomes for anthropology majors,parent,career_outcomes,medium,{},llm,outcomes
how to compare scholarship renewal rules,parent,admissions_process,medium,{},llm,decision support
what is academic match safety range,counselor_teacher,guidance,medium,{},llm,advising
schools in the coastal southeast,counselor_teacher,filtered_search,medium,{location:Coastal Southeast},search,1–2 filters
how to advise students applying internationally,counselor_teacher,guidance,medium,{},llm,advising
colleges with trimester academic calendars,counselor_teacher,attribute_lookup,medium,{},llm,academic structure
regional flagships vs private research universities,counselor_teacher,guidance,complex,{},llm,conceptual
hamilton vs colgate academics,counselor_teacher,comparison,complex,"{schools:[Hamilton,Colgate]}",comparison_engine,compare academics
stem programs with strong bridge programs,counselor_teacher,recommendation,complex,{program:STEM},agentic,recommendations
schools that accept counselor supplemental letters,counselor_teacher,admissions_process,medium,{},llm,policy
how admissions committees evaluate rigor differences,counselor_teacher,guidance,complex,{},llm,process
fit vs opportunity cost discussions,counselor_teacher,guidance,complex,{},llm,advising
best schools for disaster management careers,advisor,career_outcomes,medium,{},llm,outcomes
top universities for healthcare administration careers,advisor,career_outcomes,medium,{},llm,outcomes
schools like johns hopkins for public health,advisor,recommendation,complex,{reference:Johns Hopkins},agentic,needs recommendations
top biomedical data science programs,advisor,filtered_search,medium,{field:biomedical data science},search,1–2 filters
elite universities with strong policy impact,advisor,recommendation,complex,{},agentic,recommendations
emory vs unc alumni outcomes,advisor,comparison,complex,"{schools:[Emory,UNC]}",comparison_engine,compare outcomes
how employers evaluate certificates vs minors,advisor,guidance,medium,{},llm,career guidance
schools with strong experiential policy labs,advisor,campus_life_fit,llm_needed,{},llm,subjective fit
regional public sector hiring trends,advisor,guidance,complex,{},llm,conceptual
program depth vs cross disciplinary breadth,advisor,guidance,complex,{},llm,advising
institutional access audit reports,college_b2b,b2b_partnership,medium,{},sales_pipeline,B2B
school profile approval queues,college_b2b,profile_management,medium,{},b2b_portal,B2B
enrollment volatility scenario modeling,college_b2b,analytics_request,complex,{},analytics,B2B data
compare applicant funnel drop off points,college_b2b,analytics_request,complex,{},analytics,B2B data
integration with admissions operations tools,college_b2b,b2b_partnership,medium,{},sales_pipeline,B2B
search behavior by academic interest,college_b2b,analytics_request,medium,{},analytics,B2B data
recommendation weighting configuration,college_b2b,guidance,medium,{},llm,B2B logic
increase engagement from adult learners,college_b2b,recommendation,complex,{},agentic,B2B strategy
enterprise data access governance,college_b2b,b2b_partnership,short_circuit,{},sales_pipeline,B2B
historical inquiry trend exports,college_b2b,profile_management,medium,{},b2b_portal,B2B
wesleyan university,high_school_student,exact_lookup,short_circuit,{school:Wesleyan},typesense_only,simple entity
uc davis tuition,high_school_student,attribute_lookup,short_circuit,"{school:UC Davis,attribute:tuition}",typesense_only,single attribute
schools in west virginia,high_school_student,filtered_search,medium,{location:West Virginia},search,1–2 filters
affordable colleges with strong occupational therapy programs,high_school_student,multi_constraint,complex,"{program:occupational therapy,cost:low}",agentic,multi-constraint
kansas vs iowa universities,high_school_student,comparison,complex,"{schools:[University of Kansas,University of Iowa]}",comparison_engine,compare entities
schools like fordham but less urban,high_school_student,recommendation,complex,"{reference:Fordham,setting:less urban}",agentic,needs recommendations
do colleges consider course load senior year,high_school_student,admissions_process,medium,{},llm,admissions evaluation
how many activities should i list on common app,high_school_student,admissions_process,medium,{},llm,application strategy
schools with strong peer tutoring culture,high_school_student,campus_life_fit,llm_needed,{},llm,subjective fit
best colleges for rehabilitation science careers,high_school_student,career_outcomes,medium,{field:rehabilitation science},llm,outcomes
lake forest college,college_student,exact_lookup,short_circuit,{school:Lake Forest},typesense_only,simple entity
cal state fullerton housing,college_student,attribute_lookup,short_circuit,"{school:CSU Fullerton,attribute:housing}",typesense_only,single attribute
schools in the arkansas delta,college_student,filtered_search,medium,{location:Arkansas Delta},search,1–2 filters
mid sized universities with strong bioinformatics programs,college_student,multi_constraint,complex,"{program:bioinformatics,size:mid}",agentic,multi-constraint
idaho vs montana universities,college_student,comparison,complex,"{schools:[University of Idaho,University of Montana]}",comparison_engine,compare entities
schools like michigan tech but less cold,college_student,recommendation,complex,"{reference:Michigan Tech,climate:warm}",agentic,needs recommendations
what does provisional admission mean,college_student,admissions_process,medium,{},llm,admissions concept
how side businesses affect financial aid,college_student,cost_financial_aid,medium,{},llm,cost aid
schools with strong interdisciplinary capstones,college_student,campus_life_fit,llm_needed,{},llm,subjective fit
colleges with strong energy policy placement,college_student,career_outcomes,medium,{},llm,outcomes
hofstra university,parent,exact_lookup,short_circuit,{school:Hofstra},typesense_only,simple entity
does regis university require on campus housing,parent,attribute_lookup,short_circuit,"{school:Regis University,attribute:housing}",typesense_only,parent framing
colleges near medical research centers,parent,filtered_search,medium,{location:medical research centers},search,1–2 filters
academically strong colleges with strong internships,parent,multi_constraint,complex,"{academics:strong,internships:true}",agentic,multi-constraint
millersville vs kutztown,parent,comparison,complex,"{schools:[Millersville,Kutztown]}",comparison_engine,compare entities
good colleges for students who want schedule flexibility,parent,recommendation,complex,{},agentic,needs recommendations
how disability benefits affect financial aid,parent,cost_financial_aid,medium,{},llm,cost aid
schools with strong academic coaching programs,parent,campus_life_fit,llm_needed,{},llm,subjective fit
career outcomes for history majors,parent,career_outcomes,medium,{},llm,outcomes
how to interpret award letter terminology,parent,admissions_process,medium,{},llm,decision support
what is academic competitiveness index,counselor_teacher,guidance,medium,{},llm,advising
schools in the shenandoah valley,counselor_teacher,filtered_search,medium,{location:Shenandoah Valley},search,1–2 filters
how to advise students on ed vs ea,counselor_teacher,guidance,medium,{},llm,advising
colleges with modular curriculum design,counselor_teacher,attribute_lookup,medium,{},llm,academic structure
flagship publics vs regional privates,counselor_teacher,guidance,complex,{},llm,conceptual
trinity college vs connecticut college academics,counselor_teacher,comparison,complex,"{schools:[Trinity College,Connecticut College]}",comparison_engine,compare academics
stem programs with strong learning communities,counselor_teacher,recommendation,complex,{program:STEM},agentic,recommendations
schools that allow counselor updates post submission,counselor_teacher,admissions_process,medium,{},llm,policy
how admissions weighs academic context,counselor_teacher,guidance,complex,{},llm,process
fit vs reach balance discussions,counselor_teacher,guidance,complex,{},llm,advising
best schools for risk management careers,advisor,career_outcomes,medium,{},llm,outcomes
top universities for public administration careers,advisor,career_outcomes,medium,{},llm,outcomes
schools like rice for small research focus,advisor,recommendation,complex,{reference:Rice},agentic,needs recommendations
top environmental policy analytics programs,advisor,filtered_search,medium,{field:environmental policy analytics},search,1–2 filters
elite universities with strong regional policy impact,advisor,recommendation,complex,{},agentic,recommendations
wisconsin vs minnesota alumni outcomes,advisor,comparison,complex,"{schools:[University of Wisconsin,University of Minnesota]}",comparison_engine,compare outcomes
how employers view interdisciplinary certificates,advisor,guidance,medium,{},llm,career guidance
schools with strong applied research labs,advisor,campus_life_fit,llm_needed,{},llm,subjective fit
regional government hiring trends,advisor,guidance,complex,{},llm,conceptual
program depth vs market signaling,advisor,guidance,complex,{},llm,advising
institutional role based access,college_b2b,b2b_partnership,medium,{},sales_pipeline,B2B
school profile review queues,college_b2b,profile_management,medium,{},b2b_portal,B2B
admissions seasonality modeling,college_b2b,analytics_request,complex,{},analytics,B2B data
compare funnel velocity across terms,college_b2b,analytics_request,complex,{},analytics,B2B data
integration with admissions scheduling tools,college_b2b,b2b_partnership,medium,{},sales_pipeline,B2B
search demand by geographic segment,college_b2b,analytics_request,medium,{},analytics,B2B data
recommendation explainability controls,college_b2b,guidance,medium,{},llm,B2B logic
increase engagement from rural high schools,college_b2b,recommendation,complex,{},agentic,B2B strategy
enterprise audit compliance options,college_b2b,b2b_partnership,short_circuit,{},sales_pipeline,B2B
historical applicant interaction exports,college_b2b,profile_management,medium,{},b2b_portal,B2B
scripps college,high_school_student,exact_lookup,short_circuit,{school:Scripps},typesense_only,simple entity
uc irvine tuition,high_school_student,attribute_lookup,short_circuit,"{school:UC Irvine,attribute:tuition}",typesense_only,single attribute
schools in maine,high_school_student,filtered_search,medium,{location:Maine},search,1–2 filters
affordable colleges with strong speech pathology programs,high_school_student,multi_constraint,complex,"{program:speech pathology,cost:low}",agentic,multi-constraint
utah vs colorado universities,high_school_student,comparison,complex,"{schools:[University of Utah,University of Colorado]}",comparison_engine,compare entities
schools like santa clara but not religious,high_school_student,recommendation,complex,"{reference:Santa Clara,exclude:religious}",agentic,needs recommendations
do colleges look at grade trends over time,high_school_student,admissions_process,medium,{},llm,admissions evaluation
how many colleges should i apply early to,high_school_student,admissions_process,medium,{},llm,planning
schools with strong undergraduate advising culture,high_school_student,campus_life_fit,llm_needed,{},llm,subjective fit
best colleges for speech therapy careers,high_school_student,career_outcomes,medium,{field:speech therapy},llm,outcomes
franklin and marshall college,college_student,exact_lookup,short_circuit,{school:Franklin and Marshall},typesense_only,simple entity
cal poly slo housing,college_student,attribute_lookup,short_circuit,"{school:Cal Poly SLO,attribute:housing}",typesense_only,single attribute
schools in the lehigh valley,college_student,filtered_search,medium,{location:Lehigh Valley},search,1–2 filters
mid sized universities with strong user experience design,college_student,multi_constraint,complex,"{program:UX design,size:mid}",agentic,multi-constraint
north texas vs texas state,college_student,comparison,complex,"{schools:[University of North Texas,Texas State]}",comparison_engine,compare entities
schools like virginia tech but more urban,college_student,recommendation,complex,"{reference:Virginia Tech,setting:urban}",agentic,needs recommendations
what does spring admission mean,college_student,admissions_process,medium,{},llm,admissions concept
how contract work income affects fafsa,college_student,cost_financial_aid,medium,{},llm,cost aid
schools with strong interdisciplinary studios,college_student,campus_life_fit,llm_needed,{},llm,subjective fit
colleges with strong civic tech placement,college_student,career_outcomes,medium,{},llm,outcomes
manhattan college,parent,exact_lookup,short_circuit,{school:Manhattan College},typesense_only,simple entity
does st edwards require freshmen housing,parent,attribute_lookup,short_circuit,"{school:St Edwards,attribute:housing}",typesense_only,parent framing
colleges near research parks,parent,filtered_search,medium,{location:research parks},search,1–2 filters
academically strong colleges with strong mentorship,parent,multi_constraint,complex,"{academics:strong,mentorship:true}",agentic,multi-constraint
lycoming vs susquehanna,parent,comparison,complex,"{schools:[Lycoming,Susquehanna]}",comparison_engine,compare entities
good colleges for students who want close faculty access,parent,recommendation,complex,{},agentic,needs recommendations
how business losses affect financial aid,parent,cost_financial_aid,medium,{},llm,cost aid
schools with strong academic recovery programs,parent,campus_life_fit,llm_needed,{},llm,subjective fit
career outcomes for criminology majors,parent,career_outcomes,medium,{},llm,outcomes
how to interpret cost of attendance breakdowns,parent,admissions_process,medium,{},llm,decision support
what is academic match framework,counselor_teacher,guidance,medium,{},llm,advising
schools in the blue ridge region,counselor_teacher,filtered_search,medium,{location:Blue Ridge},search,1–2 filters
how to advise students on rolling admissions,counselor_teacher,guidance,medium,{},llm,advising
colleges with competency based education,counselor_teacher,attribute_lookup,medium,{},llm,academic structure
regional privates vs national publics,counselor_teacher,guidance,complex,{},llm,conceptual
colby vs bowdoin academics,counselor_teacher,comparison,complex,"{schools:[Colby,Bowdoin]}",comparison_engine,compare academics
stem programs with strong learning assistants,counselor_teacher,recommendation,complex,{program:STEM},agentic,recommendations
schools that allow counselor follow up emails,counselor_teacher,admissions_process,medium,{},llm,policy
how admissions weighs school resources,counselor_teacher,guidance,complex,{},llm,process
fit vs return on investment discussions,counselor_teacher,guidance,complex,{},llm,advising
best schools for water resources careers,advisor,career_outcomes,medium,{},llm,outcomes
top universities for urban planning careers,advisor,career_outcomes,medium,{},llm,outcomes
schools like ucla for interdisciplinary research,advisor,recommendation,complex,{reference:UCLA},agentic,needs recommendations
top human centered design programs,advisor,filtered_search,medium,{field:human centered design},search,1–2 filters
elite universities with strong civic engagement,advisor,recommendation,complex,{},agentic,recommendations
arizona vs arizona state alumni outcomes,advisor,comparison,complex,"{schools:[University of Arizona,Arizona State]}",comparison_engine,compare outcomes
how employers value applied research experience,advisor,guidance,medium,{},llm,career guidance
schools with strong public interest labs,advisor,campus_life_fit,llm_needed,{},llm,subjective fit
regional infrastructure hiring trends,advisor,guidance,complex,{},llm,conceptual
program focus vs brand signaling,advisor,guidance,complex,{},llm,advising
institutional user provisioning,college_b2b,b2b_partnership,medium,{},sales_pipeline,B2B
school profile publishing permissions,college_b2b,profile_management,medium,{},b2b_portal,B2B
application demand forecasting models,college_b2b,analytics_request,complex,{},analytics,B2B data
compare engagement by recruitment channel,college_b2b,analytics_request,complex,{},analytics,B2B data
integration with institutional data lakes,college_b2b,b2b_partnership,medium,{},sales_pipeline,B2B
search interest by major analytics,college_b2b,analytics_request,medium,{},analytics,B2B data
recommendation confidence scoring controls,college_b2b,guidance,medium,{},llm,B2B logic
increase engagement from community college transfers,college_b2b,recommendation,complex,{},agentic,B2B strategy
enterprise audit trail configuration,college_b2b,b2b_partnership,short_circuit,{},sales_pipeline,B2B
historical enrollment trend exports,college_b2b,profile_management,medium,{},b2b_portal,B2B
